ticker,date,open,high,low,close,volume,dividend,split,adj_open,adj_high,adj_low,adj_close,adj_volume
SPY,1993-12-10,46.7187,46.7187,46.5,46.5937,412900.0,0.0,1.0,26.8741115127604,26.8741115127604,26.7483081794518,26.8022074585145,412900.0
SPY,1993-12-13,46.5937,46.875,46.5312,46.875,273200.0,0.0,1.0,26.8022074585145,26.9640203421893,26.7662554313916,26.9640203421893,273200.0
SPY,1993-12-14,46.9062,46.9062,46.5312,46.5312,41900.0,0.0,1.0,26.9819675941291,26.9819675941291,26.7662554313916,26.7662554313916,41900.0
SPY,1993-12-15,46.5937,46.625,46.4687,46.4687,82600.0,0.0,1.0,26.8022074585145,26.8202122336977,26.7303034042687,26.7303034042687,82600.0
SPY,1993-12-16,46.6562,46.6562,46.5625,46.625,78200.0,0.0,1.0,26.8381594856374,26.8381594856374,26.7842602065748,26.8202122336977,78200.0
SPY,1993-12-17,46.4062,46.5937,46.375,46.5625,104700.0,0.317,1.0,26.8760879545751,26.9846783259368,26.8580185167806,26.9666088881422,104700.0
SPY,1993-12-20,46.5312,46.6562,46.5,46.625,68800.0,0.0,1.0,26.9484815354829,27.0208751163907,26.9304120976883,27.0028056785961,68800.0
SPY,1993-12-21,46.5625,46.5625,46.4062,46.4687,205700.0,0.0,1.0,26.9666088881422,26.9666088881422,26.8760879545751,26.912284745029,205700.0
SPY,1993-12-22,46.5937,46.8125,46.5,46.7812,410300.0,0.0,1.0,26.9846783259368,27.1113960499577,26.9304120976883,27.0932686972984,410300.0
SPY,1993-12-23,46.75,46.8437,46.6875,46.75,533800.0,0.0,1.0,27.0751992595038,27.1294654877523,27.03900246905,27.0751992595038,533800.0
SPY,1993-12-27,46.75,47.0,46.75,47.0,447100.0,0.0,1.0,27.0751992595038,27.2199864213194,27.0751992595038,27.2199864213194,447100.0
SPY,1993-12-28,46.9687,47.125,46.9375,47.0937,880600.0,0.0,1.0,27.2018590686601,27.2923800022271,27.1837896308655,27.2742526495678,880600.0
SPY,1993-12-29,47.125,47.1562,47.0,47.0312,266700.0,0.0,1.0,27.2923800022271,27.3104494400217,27.2199864213194,27.238055859114,266700.0
SPY,1993-12-30,47.0,47.0,46.75,46.8437,219900.0,0.0,1.0,27.2199864213194,27.2199864213194,27.0751992595038,27.1294654877523,219900.0
SPY,1993-12-31,46.9375,47.0,46.5625,46.5937,312900.0,0.0,1.0,27.1837896308655,27.2199864213194,26.9666088881422,26.9846783259368,312900.0
SPY,1994-01-03,46.5937,46.6562,46.4062,46.4687,960900.0,0.0,1.0,26.9846783259368,27.0208751163907,26.8760879545751,26.912284745029,960900.0
SPY,1994-01-04,46.5312,46.6562,46.4687,46.6562,164300.0,0.0,1.0,26.9484815354829,27.0208751163907,26.912284745029,27.0208751163907,164300.0
SPY,1994-01-05,46.7187,46.7812,46.5312,46.75,710900.0,0.0,1.0,27.0570719068445,27.0932686972984,26.9484815354829,27.0751992595038,710900.0
SPY,1994-01-06,46.8125,46.8437,46.6875,46.75,201000.0,0.0,1.0,27.1113960499577,27.1294654877523,27.03900246905,27.0751992595038,201000.0
SPY,1994-01-07,46.8437,47.0625,46.7187,47.0312,775500.0,0.0,1.0,27.1294654877523,27.2561832117733,27.0570719068445,27.238055859114,775500.0
SPY,1994-01-10,47.0937,47.5937,46.9687,47.5937,593700.0,0.0,1.0,27.2742526495678,27.5638269731989,27.2018590686601,27.5638269731989,593700.0
SPY,1994-01-11,47.5625,47.5625,47.3437,47.5,295200.0,0.0,1.0,27.5457575354043,27.5457575354043,27.4190398113834,27.5095607449504,295200.0
SPY,1994-01-12,47.5312,47.5312,47.1875,47.3437,158400.0,0.0,1.0,27.527630182745,27.527630182745,27.328576792681,27.4190398113834,158400.0
SPY,1994-01-13,47.2187,47.3125,47.1562,47.2187,244300.0,0.0,1.0,27.3466462304756,27.4009703735888,27.3104494400217,27.3466462304756,244300.0
SPY,1994-01-14,47.375,47.5,47.375,47.4062,137200.0,0.0,1.0,27.4371671640427,27.5095607449504,27.4371671640427,27.4552366018372,137200.0
SPY,1994-01-19,47.4062,47.4687,47.25,47.3437,200800.0,0.0,1.0,27.4552366018372,27.4914333922911,27.3647735831349,27.4190398113834,200800.0
SPY,1994-01-20,47.4062,47.5,47.375,47.4687,281100.0,0.0,1.0,27.4552366018372,27.5095607449504,27.4371671640427,27.4914333922911,281100.0
SPY,1994-01-21,47.5312,47.5312,47.3437,47.375,85600.0,0.0,1.0,27.527630182745,27.527630182745,27.4190398113834,27.4371671640427,85600.0
SPY,1994-01-24,47.3437,47.5625,47.1875,47.1875,373800.0,0.0,1.0,27.4190398113834,27.5457575354043,27.328576792681,27.328576792681,373800.0
SPY,1994-01-25,47.2187,47.25,47.0937,47.1875,310400.0,0.0,1.0,27.3466462304756,27.3647735831349,27.2742526495678,27.328576792681,310400.0
SPY,1994-01-26,47.1875,47.3437,47.125,47.3125,145100.0,0.0,1.0,27.328576792681,27.4190398113834,27.2923800022271,27.4009703735888,145100.0
SPY,1994-01-27,47.4062,47.8125,47.3437,47.75,344500.0,0.0,1.0,27.4552366018372,27.6905446972198,27.4190398113834,27.654347906766,344500.0
SPY,1994-01-28,47.9375,48.0312,47.875,47.875,356500.0,0.0,1.0,27.7629382781276,27.8172045063761,27.7267414876737,27.7267414876737,356500.0
SPY,1994-01-31,48.0625,48.3125,48.0,48.2187,313800.0,0.0,1.0,27.8353318590354,27.9801190208509,27.7991350685815,27.9257948777377,313800.0
SPY,1994-02-01,48.1562,48.1562,47.9062,47.9687,303600.0,0.0,1.0,27.8895980872838,27.8895980872838,27.7448109254683,27.7810077159222,303600.0
SPY,1994-02-02,48.125,48.2812,48.0937,48.2812,307600.0,0.0,1.0,27.8715286494893,27.9619916681916,27.8534012968299,27.9619916681916,307600.0
SPY,1994-02-03,48.1875,48.1875,47.9062,48.0625,466100.0,0.0,1.0,27.9077254399431,27.9077254399431,27.7448109254683,27.8353318590354,466100.0
SPY,1994-02-04,48.0625,48.125,46.9687,46.9687,1403200.0,0.0,1.0,27.8353318590354,27.8715286494893,27.2018590686601,27.2018590686601,1403200.0
SPY,1994-02-07,46.8437,47.3125,46.8437,47.1875,516400.0,0.0,1.0,27.1294654877523,27.4009703735888,27.1294654877523,27.328576792681,516400.0
SPY,1994-02-08,47.2812,47.2812,47.0312,47.2187,188200.0,0.0,1.0,27.3828430209295,27.3828430209295,27.238055859114,27.3466462304756,188200.0
SPY,1994-02-09,47.25,47.4375,47.1875,47.4062,144600.0,0.0,1.0,27.3647735831349,27.4733639544965,27.328576792681,27.4552366018372,144600.0
SPY,1994-02-10,47.375,47.4062,47.0,47.0,883900.0,0.0,1.0,27.4371671640427,27.4552366018372,27.2199864213194,27.2199864213194,883900.0
SPY,1994-02-11,47.0312,47.2812,46.8125,47.1562,519400.0,0.0,1.0,27.238055859114,27.3828430209295,27.1113960499577,27.3104494400217,519400.0
SPY,1994-02-14,47.0625,47.375,47.0,47.2187,2742100.0,0.0,1.0,27.2561832117733,27.4371671640427,27.2199864213194,27.3466462304756,2742100.0
SPY,1994-02-15,47.3125,47.5,47.25,47.4687,374700.0,0.0,1.0,27.4009703735888,27.5095607449504,27.3647735831349,27.4914333922911,374700.0
SPY,1994-02-16,47.5312,47.5312,47.3437,47.4375,287600.0,0.0,1.0,27.527630182745,27.527630182745,27.4190398113834,27.4733639544965,287600.0
SPY,1994-02-17,47.6562,47.6875,47.0312,47.1562,342400.0,0.0,1.0,27.6000237636528,27.6181511163121,27.238055859114,27.3104494400217,342400.0
SPY,1994-02-18,47.1875,47.2187,46.75,46.875,313300.0,0.0,1.0,27.328576792681,27.3466462304756,27.0751992595038,27.1475928404116,313300.0
SPY,1994-02-22,47.0,47.3437,47.0,47.3437,154500.0,0.0,1.0,27.2199864213194,27.4190398113834,27.2199864213194,27.4190398113834,154500.0
SPY,1994-02-23,47.4062,47.4375,47.0625,47.2187,391700.0,0.0,1.0,27.4552366018372,27.4733639544965,27.2561832117733,27.3466462304756,391700.0
SPY,1994-02-24,47.0625,47.0625,46.5625,46.5937,770800.0,0.0,1.0,27.2561832117733,27.2561832117733,26.9666088881422,26.9846783259368,770800.0
SPY,1994-02-25,46.6562,46.8125,46.5625,46.8125,531300.0,0.0,1.0,27.0208751163907,27.1113960499577,26.9666088881422,27.1113960499577,531300.0
SPY,1994-02-28,46.9375,47.0625,46.8125,46.8125,333000.0,0.0,1.0,27.1837896308655,27.2561832117733,27.1113960499577,27.1113960499577,333000.0
SPY,1994-03-01,46.8125,46.9062,46.375,46.625,423600.0,0.0,1.0,27.1113960499577,27.1656622782062,26.8580185167806,27.0028056785961,423600.0
SPY,1994-03-02,46.0312,46.6875,45.9062,46.6875,581500.0,0.0,1.0,26.6589072118518,27.03900246905,26.5865136309441,27.03900246905,581500.0
SPY,1994-03-03,46.625,46.625,46.4375,46.5625,223200.0,0.0,1.0,27.0028056785961,27.0028056785961,26.8942153072344,26.9666088881422,223200.0
SPY,1994-03-04,46.5625,46.8125,46.4062,46.6875,595800.0,0.0,1.0,26.9666088881422,27.1113960499577,26.8760879545751,27.03900246905,595800.0
SPY,1994-03-07,46.8437,47.0,46.8437,46.9375,539800.0,0.0,1.0,27.1294654877523,27.2199864213194,27.1294654877523,27.1837896308655,539800.0
SPY,1994-03-08,46.9687,46.9687,46.6875,46.75,880300.0,0.0,1.0,27.2018590686601,27.2018590686601,27.03900246905,27.0751992595038,880300.0
SPY,1994-03-09,46.8125,47.0,46.5937,46.9687,2500100.0,0.0,1.0,27.1113960499577,27.2199864213194,26.9846783259368,27.2018590686601,2500100.0
SPY,1994-03-10,46.9375,46.9375,46.4375,46.5937,207400.0,0.0,1.0,27.1837896308655,27.1837896308655,26.8942153072344,26.9846783259368,207400.0
SPY,1994-03-11,46.6562,46.9062,46.4062,46.8437,576600.0,0.0,1.0,27.0208751163907,27.1656622782062,26.8760879545751,27.1294654877523,576600.0
SPY,1994-03-14,47.0312,47.0312,46.8437,46.9062,345900.0,0.0,1.0,27.238055859114,27.238055859114,27.1294654877523,27.1656622782062,345900.0
SPY,1994-03-15,47.0,47.0937,46.8437,46.875,748600.0,0.0,1.0,27.2199864213194,27.2742526495678,27.1294654877523,27.1475928404116,748600.0
SPY,1994-03-16,46.9375,47.25,46.7812,47.25,455500.0,0.0,1.0,27.1837896308655,27.3647735831349,27.0932686972984,27.3647735831349,455500.0
SPY,1994-03-17,47.0937,47.3125,47.0937,47.25,133000.0,0.0,1.0,27.2742526495678,27.4009703735888,27.2742526495678,27.3647735831349,133000.0
SPY,1994-03-18,46.75,47.0312,46.7187,46.9687,365500.0,0.271,1.0,27.2314177411592,27.3952139907595,27.2131857973025,27.3588083520681,365500.0
SPY,1994-03-21,46.8125,46.9375,46.7187,46.8437,324800.0,0.0,1.0,27.2678233798506,27.3406346572334,27.2131857973025,27.2859970746853,324800.0
SPY,1994-03-22,46.8437,47.0625,46.75,46.9687,435700.0,0.0,1.0,27.2859970746853,27.4134459346161,27.2314177411592,27.3588083520681,435700.0
SPY,1994-03-23,46.9375,47.0625,46.9062,46.9375,698500.0,0.0,1.0,27.3406346572334,27.4134459346161,27.3224027133767,27.3406346572334,698500.0
SPY,1994-03-24,46.75,46.8437,46.1562,46.375,1200500.0,0.0,1.0,27.2314177411592,27.2859970746853,26.88553504908,27.0129839090109,1200500.0
SPY,1994-03-25,46.4062,46.5312,45.9375,45.9375,100900.0,0.0,1.0,27.0311576038456,27.1039688812284,26.7581444381711,26.7581444381711,100900.0
SPY,1994-03-28,46.0,46.0625,45.5937,46.0,1117200.0,0.0,1.0,26.7945500768625,26.8309557155539,26.5578843008575,26.7945500768625,1117200.0
SPY,1994-03-29,46.0,46.0312,45.0937,45.0937,338400.0,0.0,1.0,26.7945500768625,26.8127237716973,26.2666391913264,26.2666391913264,338400.0
SPY,1994-03-30,45.125,45.25,44.4687,44.4687,1123900.0,0.0,1.0,26.2848711351831,26.3576824125659,25.9025828044125,25.9025828044125,1123900.0
SPY,1994-03-31,44.4687,44.6875,43.5312,44.5937,788800.0,0.0,1.0,25.9025828044125,26.0300316643433,25.3564982240417,25.9753940817953,788800.0
SPY,1994-04-04,43.3437,44.0312,43.3437,43.9062,2627300.0,0.0,1.0,25.2472813079675,25.6477433335728,25.2472813079675,25.57493205619,2627300.0
SPY,1994-04-05,44.3437,44.8125,44.3437,44.8125,1179000.0,0.0,1.0,25.8297715270298,26.1028429417261,25.8297715270298,26.1028429417261,1179000.0
SPY,1994-04-06,44.875,44.9062,44.5,44.8125,516500.0,0.0,1.0,26.1392485804175,26.1574222752523,25.9208147482692,26.1028429417261,516500.0
SPY,1994-04-07,44.7812,45.125,44.5312,45.0312,666100.0,0.0,1.0,26.0846109978695,26.2848711351831,25.9389884431039,26.230233552635,666100.0
SPY,1994-04-08,44.9375,44.9375,44.4687,44.6875,242400.0,0.0,1.0,26.1756542191089,26.1756542191089,25.9025828044125,26.0300316643433,242400.0
SPY,1994-04-11,44.8125,45.0625,44.703098,44.875,203300.0,0.0,1.0,26.1028429417261,26.2484654964917,26.0391173467803,26.1392485804175,203300.0
SPY,1994-04-12,44.921799,45.0,44.7187,44.8125,1409200.0,0.0,1.0,26.1665085401794,26.2120598578003,26.0482053591781,26.1028429417261,1409200.0
SPY,1994-04-13,44.796799,44.9062,44.25,44.578098,364100.0,0.0,1.0,26.0936972627966,26.1574222752523,25.7751921935036,25.9663060693975,364100.0
SPY,1994-04-14,44.5,44.828098,44.4062,44.5937,419900.0,0.0,1.0,25.9208147482692,26.1119286241631,25.8661771657211,25.9753940817953,419900.0
SPY,1994-04-15,44.578098,44.7812,44.515598,44.5937,387300.0,0.0,1.0,25.9663060693975,26.0846109978695,25.9299004307061,25.9753940817953,387300.0
SPY,1994-04-18,44.640598,44.765598,44.1562,44.296799,369100.0,0.0,1.0,26.0027117080889,26.0755229854717,25.7205546109556,25.8024521532655,369100.0
SPY,1994-04-19,44.25,44.5312,43.984299,44.359299,472200.0,0.0,1.0,25.7751921935036,25.9389884431039,25.6204239598086,25.8388577919569,472200.0
SPY,1994-04-20,44.4062,44.515598,44.078098,44.3125,508000.0,0.0,1.0,25.8661771657211,25.9299004307061,25.6750609598664,25.811597832195,508000.0
SPY,1994-04-21,44.5,44.9687,44.3437,44.9062,200300.0,0.0,1.0,25.9208147482692,26.1938279139436,25.8297715270298,26.1574222752523,200300.0
SPY,1994-04-22,45.015598,45.046799,44.734299,44.859299,301800.0,0.0,1.0,26.2211455402372,26.2393198175622,26.0572916241052,26.130102901488,301800.0
SPY,1994-04-25,44.8437,45.359299,44.8437,45.328098,394600.0,0.0,1.0,26.1210166365609,26.4213480110191,26.1210166365609,26.4031737336942,394600.0
SPY,1994-04-26,45.265598,45.3437,45.1875,45.2812,399000.0,0.0,1.0,26.3667680950028,26.412261746092,26.3212767738745,26.3758561074006,399000.0
SPY,1994-04-28,45.1875,45.25,44.8125,44.953098,287000.0,0.0,1.0,26.3212767738745,26.3576824125659,26.1028429417261,26.1847399015458,287000.0
SPY,1994-04-29,44.875,45.1562,44.8125,45.0937,481900.0,0.0,1.0,26.1392485804175,26.3030448300178,26.1028429417261,26.2666391913264,481900.0
