date,gross_stock_trades,gross_option_trades,gross_trades_value,stock_trading_costs,option_trading_costs,net_trading_costs,stock_pos_value,option_pos_value,gross_pos_value,stock_PL,option_PL,net_PL,daily_stock_PL,daily_option_PL,daily_net_PL,start_cash,initial_kapital,short_fee,initial_cash,interest,lever_cash,leverage_fee,end_kapital,net_short_fees,net_interest_paid,net_interest_earned,net_pos_value,tot_cash
6/16/20,384530.7598,19490,404020.7598,38.45307598,1.949,40.40207598,541084.3054,-142818,398266.3054,-254908.5424,318762.2713,63853.72895,-38.45307598,-1.949000001,-40.40207598,1080874.811,1080834.409,0,663949.7271,1.659880542,0,0,1080836.069,6962.430216,25957.73729,2012.966996,1062217.692,9623024.277
6/17/20,91172.8294,0,91172.8294,9.11728294,0,9.11728294,447663.8738,-135041,312622.8738,-254917.6596,318762.2713,63844.61166,-9.117282941,0,-9.11728294,1080836.069,1080826.952,0,755115.0991,0.734140392,0,0,1080827.686,6962.430216,25958.47143,2012.966996,1067738.707,9714187.255
6/18/20,37215.9003,0,37215.9003,3.72159003,0,3.72159003,485052.1403,-126562,358490.1403,-254921.3812,318762.2713,63840.89007,-3.72159003,0,-3.72159003,1080827.686,1080823.964,0,717896.2113,1.695044727,0,0,1080825.659,6962.430216,25960.16648,2012.966996,1076388.047,9676965.938
6/19/20,226193.2746,9499,235692.2746,22.61932746,0.9499,23.56922746,253973.8067,-131209,122764.8067,-264642.7959,322413.3214,57770.52553,-9721.414642,3651.0501,-6070.364542,1080825.659,1074755.295,0,953566.6117,2.251490011,0,0,1074757.546,6962.430216,25962.41797,2012.966996,1076333.67,9912632.392
6/22/20,104680.3999,16227,120907.3999,10.46803999,1.6227,12.09073999,360283.5098,-139017,221266.5098,-274286.5015,326712.6987,52426.19719,-9643.705643,4299.3773,-5344.328343,1074757.546,1069413.218,0,865103.3726,1.778271694,0,0,1069414.996,6962.430216,25964.19624,2012.966996,1086371.661,9824165.123
6/23/20,143843.7538,25060,168903.7538,14.38437538,2.506,16.89037538,505785.8992,-163588,342197.8992,-274300.8859,326710.1927,52409.30681,-14.38437538,-2.506,-16.89037538,1069414.996,1069398.106,0,746304.5067,0.725574882,0,0,1069398.831,6962.430216,25964.92181,2012.966996,1088503.132,9705363.753
6/24/20,798707.103,32720,831427.103,79.8707103,3.272,83.1427103,-305823.161,-193493,-499316.161,-274380.7566,326706.9207,52326.1641,-79.8707103,-3.272,-83.1427103,1069398.831,1069313.122,2.566615235,1577646.626,2.454120782,0,0,1069315.576,6964.996831,25967.37593,2012.966996,1078332.919,10536705.26
6/25/20,406636.3133,29632,436268.3133,40.66363133,2.9632,43.62683133,97534.57194,-207501,-109966.4281,-274421.4202,326703.9575,52282.53727,-40.66363133,-2.9632,-43.62683133,1069315.576,1069271.949,0,1200601.14,3.668537112,0,0,1069275.618,6964.996831,25971.04447,2012.966996,1090638.38,10159653.65
6/26/20,1035445.365,32480,1067925.365,103.5445365,3.248,106.7925365,-940227.3785,-249846,-1190073.378,-274524.9648,326700.7095,52175.74474,-103.5445365,-3.248,-106.7925365,1069275.618,1069159.528,9.297697126,2268414.084,6.931318202,0,0,1069166.459,6974.294528,25977.97579,2012.966996,1078347.637,11227465.29
6/29/20,658424.0086,9280,667704.0086,65.84240086,0.928,66.77040086,-295622.4091,-222423,-518045.4091,-274590.8072,326699.7815,52108.97433,-65.84240086,-0.928,-66.77040086,1069166.459,1069097.093,2.595684558,1619207.64,3.148465415,0,0,1069100.241,6976.890213,25981.12426,2012.966996,1101165.38,10578251.36
6/30/20,746468.3597,8510,754978.3597,74.64683597,0.851,75.49783597,447059.1562,-224114,222945.1562,-274665.454,326698.9305,52033.4765,-74.64683597,-0.851,-75.49783597,1069100.241,1069024.744,0,881176.9313,2.202950589,0,0,1069026.946,6976.890213,25983.32721,2012.966996,1104124.29,9840215.304
7/1/20,501888.6008,24645,526533.6008,50.18886008,2.4645,52.65336008,952079.3169,-238852,713227.3169,-274715.6429,326696.466,51980.82314,-50.18886008,-2.4645,-52.65336008,1069026.946,1068974.293,0,403882.88,0.448759254,0,0,1068974.742,6976.890213,25983.77596,2012.966996,1117110.646,9362918.601
7/2/20,34606.3555,10101,44707.3555,3.46063555,1.0101,4.47073555,922715.959,-224277,698438.959,-280688.0526,351027.4559,70339.40335,-5972.409689,24330.9899,18358.58021,1068974.742,1087333.322,0,428384.2135,1.368462685,0,0,1087334.691,6976.890213,25985.14443,2012.966996,1126824.541,9387418.117
7/6/20,798771.5215,8880,807651.5215,79.87715215,0.888,80.76515215,1735731.759,-251248,1484483.759,-283427.8315,359788.5679,76360.73645,-2739.778903,8761.112,6021.333097,1087334.691,1093356.024,0,0,0,361586.7047,3.375261025,1093352.648,6976.890213,25985.14443,2016.342257,1122893.679,8597449.206
7/7/20,683855.1443,3504,687359.1443,68.38551443,0.3504,68.73591443,1033974.571,-232887,801087.5709,-288901.3522,370698.2175,81796.86528,-5473.520764,10909.6496,5436.128836,1093352.648,1098788.777,0,318692.3284,0.885260156,0,0,1098789.662,6976.890213,25986.02969,2016.342257,1119780.785,9277730.729
7/8/20,541492.3026,25230,566722.3026,54.14923026,2.523,56.67223026,1583375.405,-257174,1326201.405,-288955.5014,370695.6945,81740.19305,-54.14923026,-2.523,-56.67223026,1098789.662,1098732.99,0,0,0,197625.7611,1.713330345,1098731.277,6976.890213,25986.02969,2018.055588,1128573.93,8761413.468
7/9/20,362791.3133,27808,390599.3133,36.27913133,2.7808,39.05993133,1211569.999,-277975,933594.9991,-288991.7806,370692.9137,81701.13312,-36.27913133,-2.7808,-39.05993133,1098731.277,1098692.217,0,192932.7789,0.589522229,0,0,1098692.807,6976.890213,25986.61921,2018.055588,1126528.368,9151973.131
7/10/20,629047.2418,10341,639388.2418,62.90472418,1.0341,63.93882418,1852988.065,-293244,1559744.065,-292195.5596,379631.8796,87436.31997,-3203.779048,8938.9659,5735.186852,1098692.807,1104427.993,0,0,0,425836.8122,4.211004482,1104423.782,6976.890213,25986.61921,2022.266592,1133903.042,8533207.162
7/13/20,780078.5957,11936,792014.5957,78.00785957,1.1936,79.20145957,1056864.515,-303574,753290.5146,-299478.4555,390990.686,91512.23054,-7282.895828,11358.8064,4075.910572,1104423.782,1108499.693,0,366094.3711,0.874560865,0,0,1108500.568,6976.890213,25987.49377,2022.266592,1119385.76,9325141.682
7/14/20,763990.5282,4284,768274.5282,76.39905282,0.4284,76.82745282,1834550.911,-307176,1527374.911,-305197.5204,399768.2576,94570.73721,-5719.064935,8777.5716,3058.506665,1108500.568,1111559.074,0,0,0,402256.11,3.699163718,1111555.375,6976.890213,25987.49377,2025.965756,1125115.102,8556794.025
7/15/20,280641.5812,6100,286741.5812,28.06415812,0.61,28.67415812,2132046.983,-310269,1821777.983,-299578.6425,401127.6476,101549.0051,5618.877842,1359.39,6978.267842,1111555.375,1118533.643,0,0,0,689030.0645,6.489084966,1118527.154,6976.890213,25987.49377,2032.454841,1132741.43,8270030.259
7/16/20,473328.2434,1011,474339.2434,47.33282434,0.1011,47.43392434,1651696.929,-289603,1362093.929,-298133.2259,405463.5465,107330.3206,1445.416664,4335.8989,5781.315564,1118527.154,1124308.469,0,0,0,216766.7441,2.624078335,1124305.845,6976.890213,25987.49377,2035.078919,1145324.561,8742302.692
7/17/20,141914.0057,13228,155142.0057,14.19140057,1.3228,15.51420057,1514571.346,-263567,1251004.346,-287012.901,401734.2237,114721.3227,11120.32487,-3729.3228,7391.002071,1124305.845,1131696.847,0,0,0,88098.87667,0.858984241,1131695.988,6976.890213,25987.49377,2035.937903,1162904.61,8870974.043
7/20/20,535867.0928,2371,538238.0928,53.58670928,0.2371,53.82380928,2062678.54,-269653,1793025.54,-283904.4282,400163.9866,116259.5584,3108.472861,-1570.2371,1538.235761,1131695.988,1133234.224,0,0,0,621649.6523,5.906191516,1133228.318,6976.890213,25987.49377,2041.844095,1171369.982,8337430.032
7/21/20,74922.63774,13225,88147.63774,7.492263774,1.3225,8.814763774,2141989.585,-286445,1855544.585,-281634.1132,399697.6641,118063.5509,2270.314971,-466.3225,1803.992471,1133228.318,1135032.31,0,0,0,683362.011,6.094872787,1135026.216,6976.890213,25987.49377,2047.938968,1172176.479,8275729.675
7/22/20,139999.9888,5759,145758.9888,13.99999888,0.5759,14.57589888,2294182.063,-286143,2008039.063,-275741.7877,398227.0882,122485.3005,5892.325436,-1470.5759,4421.749536,1135026.216,1139447.965,0,0,0,829141.6706,7.303174459,1139440.662,6976.890213,25987.49377,2055.242142,1178890.089,8129963.413
7/23/20,1253510.655,2910,1256420.655,125.3510655,0.291,125.6420655,1013297.884,-265173,748124.8838,-275221.5179,401856.7972,126635.2793,520.2698745,3629.709,4149.978874,1139440.662,1143590.641,0,427146.0392,0.830566588,0,0,1143591.471,6976.890213,25988.32434,2055.242142,1175271.754,9386257.596
7/24/20,519528.433,23250,542778.433,51.9528433,2.325,54.2778433,487243.3806,-266298,220945.3806,-275273.4707,401854.4722,126581.0015,-51.9528433,-2.325,-54.2778433,1143591.471,1143537.193,0,969871.025,2.020575159,0,0,1143539.214,6976.890213,25990.34491,2055.242142,1190818.426,9928979.73
7/27/20,604977.8556,58,605035.8556,60.49778556,0.0058,60.50358556,1095774.432,-250377,845397.4321,-277171.5054,411518.4664,134346.961,-1898.03473,9663.9942,7765.95947,1143539.214,1151305.174,0,364776.6864,0.911943996,0,0,1151306.085,6976.890213,25991.25686,2055.242142,1210175.03,9323882.459
7/28/20,678808.2433,5811,684619.2433,67.88082433,0.5811,68.46192433,410016.317,-247482,162534.317,-277536.9313,413392.8853,135855.954,-365.4258703,1874.4189,1508.99303,1151306.085,1152815.078,0,1049328.38,2.623330787,0,0,1152817.702,6976.890213,25993.88019,2055.242142,1211865.32,10008430.62
7/29/20,1096144.909,3720,1099864.909,109.6144909,0.372,109.9864909,1511203.927,-252996,1258207.927,-277643.8951,420697.5133,143053.6182,-106.9638109,7304.628,7197.664189,1152817.702,1160015.366,0,0,0,43203.89197,0.384136203,1160014.982,6976.890213,25993.88019,2055.626278,1215003.651,8915896.106
7/30/20,691168.7572,2163,693331.7572,69.11687572,0.2163,69.33317572,814643.3251,-255290,559353.3251,-277326.1522,428153.297,150827.1448,317.7429003,7455.7837,7773.5266,1160014.982,1167788.508,0,650058.1479,1.354296272,0,0,1167789.863,6976.890213,25995.23448,2055.626278,1209412.827,9609157.176
7/31/20,666120.1953,3966,670086.1953,66.61201953,0.3966,67.00861953,1487201.003,-250831,1236370.003,-276415.796,436747.9004,160332.1044,910.356263,8594.6034,9504.959663,1167789.863,1177294.822,0,0,0,11037.48251,0.090796887,1177294.732,6976.890213,25995.23448,2055.717075,1225332.43,8948060.282
8/3/20,324429.2582,1328,325757.2582,32.44292582,0.1328,32.57572582,1821969.433,-261400,1560569.433,-271737.6634,442091.7676,170354.1042,4678.13253,5343.8672,10021.99973,1177294.732,1187316.731,0,0,0,336827.4073,2.957481141,1187313.774,6976.890213,25995.23448,2058.674556,1223739.068,8622273.406
8/4/20,346035.8942,12212,358247.8942,34.60358942,1.2212,35.82478942,2175042.953,-270324,1904718.953,-270506.4081,445345.5464,174839.1383,1231.255376,3253.7788,4485.034176,1187313.774,1191798.808,0,0,0,670690.0837,5.981852479,1191792.826,6976.890213,25995.23448,2064.656409,1234022.888,8288419.669
8/5/20,380696.3978,2475,383171.3978,38.06963978,0.2475,38.31713978,2569248.525,-283107,2286141.525,-268523.5309,452110.2989,183586.768,1982.877135,6764.7525,8747.629635,1191792.826,1200540.456,0,0,0,1048955.78,9.093995436,1200531.362,6976.890213,25995.23448,2073.750404,1237176.651,7910169.048
8/6/20,392755.3711,1665,394420.3711,39.27553711,0.1665,39.44203711,2979178.121,-292734,2686444.121,-263354.3165,454840.1324,191485.8159,5169.214408,2729.8335,7899.047908,1200531.362,1208430.41,0,0,0,1443424.688,12.47388496,1208417.936,6976.890213,25995.23448,2086.224289,1243006.96,7515721.708
8/7/20,254871.0097,1725,256596.0097,25.48710097,0.1725,25.65960097,2726445.725,-288607,2437838.725,-259149.3774,457014.9599,197865.5825,4204.939079,2174.8275,6379.766579,1208417.936,1214797.702,0,0,0,1190316.811,10.45147074,1214787.251,6976.890213,25995.23448,2096.67576,1247511.462,7768852.51
8/10/20,192374.63,6241,198615.63,19.237463,0.6241,19.861563,2926969.459,-294600,2632369.459,-257212.1465,458346.3358,201134.1893,1937.230948,1331.3759,3268.606848,1214787.251,1218055.858,0,0,0,1376480.754,11.51394869,1218044.344,6976.890213,25995.23448,2108.189709,1255877.191,7582710.532
8/11/20,1218567.401,16560,1235127.401,121.8567401,1.656,123.5127401,1684241.062,-268579,1415662.062,-257806.9633,463984.6798,206177.7165,-594.8168351,5638.344,5043.527165,1218044.344,1223087.871,0,0,0,174608.3802,1.533132671,1223086.338,6976.890213,25995.23448,2109.722841,1241052.149,8784595.954
8/12/20,1136834.348,2695,1139529.348,113.6834348,0.2695,113.9529348,2844557.617,-293085,2551472.617,-256925.5156,466770.4103,209844.8947,881.4477232,2785.7305,3667.178223,1223086.338,1226753.516,0,0,0,1308863.214,11.49234946,1226742.024,6976.890213,25995.23448,2121.215191,1242597.911,7650354.145
8/13/20,459971.6123,2715,462686.6123,45.99716123,0.2715,46.26866123,2379443.816,-278062,2101381.816,-252200.4992,467370.1388,215169.6396,4725.016434,599.7285,5324.744934,1226742.024,1232066.769,0,0,0,851664.3626,7.359970611,1232059.409,6976.890213,25995.23448,2128.575161,1249710.094,8107571.849
8/14/20,276915.2545,4890,281805.2545,27.69152545,0.489,28.18052545,2102599.204,-261980,1840619.204,-245596.1033,465794.6498,220198.5465,6604.395815,-1575.489,5028.906815,1232059.409,1237088.316,0,0,0,579674.6486,4.929159619,1237083.386,6976.890213,25995.23448,2133.504321,1260939.626,8379573.852
8/17/20,186733.7629,2072,188805.7629,18.67337629,0.2072,18.88057629,2296012.046,-255342,2040670.046,-241365.7015,464595.4426,223229.7411,4230.401861,-1199.2072,3031.194661,1237083.386,1240114.581,0,0,0,764360.2212,6.711392513,1240107.87,6976.890213,25995.23448,2140.215714,1276303.114,8194899.92
8/18/20,128825.6658,8067,136892.6658,12.88256658,0.8067,13.68926658,2429797.876,-263226,2166571.876,-237861.6684,462758.6359,224896.9675,3504.033081,-1836.8067,1667.226381,1240107.87,1241775.096,0,0,0,885139.2878,7.894514578,1241767.202,6976.890213,25995.23448,2148.110228,1281424.693,8074135.459
8/19/20,881998.7611,88812,970810.7611,88.19987611,8.8812,97.08107611,1537682.132,-165845,1371837.132,-234425.2025,463214.7547,228789.5522,3436.465909,456.1188,3892.584709,1241767.202,1245659.786,0,0,0,92057.50228,0.708820832,1245659.077,6976.890213,25995.23448,2148.819049,1279778.921,8867225.848
8/20/20,84204.82674,92220,176424.8267,8.420482674,9.222,17.64248267,1458265.035,-74420,1383845.035,-228878.2774,462350.5327,233472.2553,5546.925097,-864.222,4682.703097,1245659.077,1250341.781,0,0,0,100091.0268,0.795637901,1250340.985,6976.890213,25995.23448,2149.614687,1283753.213,8859193.828
8/21/20,110138.3451,19558,129696.3451,11.01383451,1.9558,12.96963451,1353299.677,-57914,1295385.677,-224836.5106,462866.5769,238030.0663,4041.766827,516.0442,4557.811027,1250340.985,1254898.796,0,0,0,9524.447017,0.077030746,1254898.719,6976.890213,25995.23448,2149.691718,1285861.153,8949761.281
8/24/20,128682.6161,99039,227721.6161,12.86826161,9.9039,22.77216161,1495695.475,28597,1524292.475,-218486.5649,462408.673,243922.1081,6349.945722,-457.9039,5892.041822,1254898.719,1260790.761,0,0,0,237268.9123,1.945253889,1260788.815,6976.890213,25995.23448,2151.636972,1287021.617,8722018.838
8/25/20,413121.8068,103401,516522.8068,41.31218068,10.3401,51.65228068,1087807.643,126360,1214167.643,-211963.4264,460718.3329,248754.9065,6523.138464,-1690.3401,4832.798364,1260788.815,1265621.614,0,72398.297,0.130719501,0,0,1265621.745,6976.890213,25995.3652,2151.636972,1286566.07,9031687.861
8/26/20,980254.6949,25695,1005949.695,98.02546949,2.5695,100.5949695,118458.8422,160160,278618.8422,-203945.9656,455990.7634,252044.7978,8017.460771,-4727.5695,3289.891271,1265621.745,1268911.636,0,1026857.528,1.597336411,0,0,1268913.233,6976.890213,25996.96254,2151.636972,1305477.967,9986145.364
8/27/20,482961.844,23940,506901.844,48.2961844,2.394,50.6901844,-364243.9785,189389,-174854.9785,-196854.1329,451938.3694,255084.2365,7091.832756,-4052.394,3039.438756,1268913.233,1271949.575,3.097283981,1485827.181,2.476391017,0,0,1271952.051,6979.987496,25999.43893,2151.636972,1310974.679,10445114.04
8/28/20,816671.7628,24090,840761.7628,81.66717628,2.409,84.07617628,-1183268.536,208933,-974335.536,-188301.894,446925.9604,258624.0664,8552.238819,-5012.409,3539.829819,1271952.051,1275482.311,9.569905547,2278317.775,2.847906118,0,0,1275485.159,6989.557402,26002.28684,2151.636972,1303985.087,11237608.88
8/31/20,21149.74243,95569,116718.7424,2.114974243,9.5569,11.67187424,-1200131.807,314109,-886022.8073,-183393.8297,442562.4035,259168.5738,4908.0643,-4363.5569,544.5073998,1275485.159,1276019.96,9.706287601,2203879.987,2.754853427,0,0,1276022.715,6999.26369,26005.04169,2151.636972,1317859.934,11163175.2
9/1/20,911848.9167,0,911848.9167,91.18489167,0,91.18489167,-2123284.247,324244,-1799040.247,-183485.0146,442562.4035,259077.3889,-91.18489167,0,-91.18489167,1276022.715,1275911.416,20.11414932,3115620.359,8.221808496,0,0,1275919.638,7019.377839,26013.2635,2151.636972,1316588.334,12074924.71
9/2/20,1438390.823,33390,1471780.823,143.8390823,3.339,147.1780823,-3592386.215,421797,-3170589.215,-169694.7292,429434.0645,259739.3353,13790.28546,-13128.339,661.9464577,1275919.638,1276549.942,31.64214776,4520450.584,8.91535067,0,0,1276558.857,7051.019987,26022.17885,2151.636972,1349870.284,13479769.44
9/3/20,2896928.611,3036,2899964.611,289.6928611,0.3036,289.9964611,-571828.0985,370096,-201732.0985,-171103.1197,428353.7609,257250.6412,-1408.390476,-1080.3036,-2488.694076,1276558.857,1274065.38,4.783214749,1620200.109,2.475317068,0,0,1274067.855,7055.803201,26024.65417,2151.636972,1418470.486,10579512.35
9/4/20,728493.6038,101446,829939.6038,72.84936038,10.1446,82.99396038,161334.3007,429289,590623.3007,-174216.0882,429288.6163,255072.5281,-3112.96851,934.8554,-2178.11311,1274067.855,1271889.742,0,790179.9867,1.755965282,0,0,1271891.498,7055.803201,26026.41013,2151.636972,1380805.043,9749488
9/8/20,4182368.018,118054,4300422.018,418.2368018,11.8054,430.0422018,4339294.2,564154,4903448.2,-188544.0715,432096.8109,243552.7394,-14327.98333,2808.1946,-11519.78873,1271891.498,1260371.709,0,0,0,3510670.317,31.31149908,1260340.398,7055.803201,26026.41013,2182.948471,1392746.571,5448667.251
9/9/20,3064320.682,86992,3151312.682,306.4320682,8.6992,315.1312682,1360662.891,400209,1760871.891,-161712.205,422488.1117,260775.9067,26831.86644,-9608.6992,17223.16724,1260340.398,1277563.565,0,0,0,359704.0784,3.158347585,1277560.407,7055.803201,26026.41013,2186.106818,1401164.654,8599667.96
9/10/20,2223692.442,91485,2315177.442,222.3692442,9.1485,231.5177442,3560729.237,337001,3897730.237,-128702.7767,411921.9632,283219.1865,33009.42833,-10566.1485,22443.27983,1277560.407,1300003.687,0,0,0,2492146.196,22.22734781,1299981.459,7055.803201,26026.41013,2208.334166,1405561.814,6467251.228
9/11/20,421065.9604,64491,485556.9604,42.10659604,6.4491,48.55569604,3983608.142,374418,4358026.142,-128744.8833,411915.5141,283170.6308,-42.10659604,-6.4491,-48.55569604,1299981.459,1299932.904,0,0,0,2977773.94,26.55863492,1299906.345,7055.803201,26026.41013,2234.892801,1380225.644,5981672.27
9/14/20,2071512.818,35965,2107477.818,207.1512818,3.5965,210.7477818,1964564.569,341911,2306475.569,-83627.74696,391733.9176,308106.1706,45117.13636,-20181.5965,24935.53986,1299906.345,1324841.885,0,0,0,942463.4283,8.301325434,1324833.583,7055.803201,26026.41013,2243.194126,1364003.839,8017017.642
9/15/20,1394799.935,38968,1433767.935,139.4799935,3.8968,143.3767935,579690.1942,365285,944975.1942,-29103.16135,366278.0208,337174.8595,54524.58561,-25455.8968,29068.68881,1324833.583,1353902.272,0,413216.8291,0.975654301,0,0,1353903.248,7055.803201,26027.38579,2243.194126,1358192.999,9372705.225
9/16/20,567042.4095,62510,629552.4095,56.70424095,6.251,62.95524095,1144432.043,418456,1562888.043,-29159.86559,366271.7698,337111.9042,-56.70424095,-6.251,-62.95524095,1353903.248,1353840.293,0,0,0,216397.56,1.948027316,1353838.345,7055.803201,26027.38579,2245.142154,1346488.535,8743091.808
9/17/20,1188887.369,59148,1248035.369,118.8887369,5.9148,124.8035369,2323253.869,483922,2807175.869,-29278.75432,366265.855,336987.1007,-118.8887369,-5.9148,-124.8035369,1353838.345,1353713.541,0,0,0,1464559.681,13.06234661,1353700.479,7055.803201,26027.38579,2258.2045,1342603.125,7494944.697
9/18/20,1965922.526,46480,2012402.526,196.5922526,4.648,201.2402526,4253273.324,533467,4786740.324,-29475.34658,366261.207,336785.8604,-196.5922526,-4.648,-201.2402526,1353700.479,1353499.239,0,0,0,3477176.51,31.49453076,1353467.744,7055.803201,26027.38579,2289.699031,1309532.319,5482372.425
9/21/20,160333.2708,132365,292698.2708,16.03332708,13.2365,29.26982708,4366269.392,451681,4817950.392,-46426.96459,398677.9705,352251.0059,-16951.61801,32416.7635,15465.14549,1353467.744,1368932.889,0,0,0,3505205.545,29.32024778,1368903.569,7055.803201,26027.38579,2319.019279,1312715.527,5454404.205
9/22/20,1092543.285,25110,1117653.285,109.2543285,2.511,111.7653285,3318194.031,373688,3691882.031,-46536.21892,398675.4595,352139.2406,-109.2543285,-2.511,-111.7653285,1368903.569,1368791.804,0,0,0,2387693.346,19.64171375,1368772.162,7055.803201,26027.38579,2338.660993,1304169.044,6571965.366
9/23/20,2544772.12,29760,2574532.12,254.477212,2.976,257.453212,5786013.786,453581,6239594.786,-46790.69613,398672.4835,351881.7874,-254.477212,-2.976,-257.453212,1368772.162,1368514.709,0,0,0,4902982.56,39.65377681,1368475.055,7055.803201,26027.38579,2378.314769,1336572.571,4056735.447
9/24/20,339937.6173,11195,351132.6173,33.99376173,1.1195,35.11326173,6141374.078,416411,6557785.078,-41598.04192,396925.364,355327.3221,5192.654205,-1747.1195,3445.534705,1368475.055,1371920.59,0,0,0,5231799.945,43.76284189,1371876.827,7055.803201,26027.38579,2422.077611,1325941.37,3728001.479
9/25/20,2477908.555,92746,2570654.555,247.7908555,9.2746,257.0654555,3762752.653,215374,3978126.653,-37529.33642,378612.0894,341082.753,4068.705505,-18313.2746,-14244.5691,1371876.827,1357632.258,0,0,0,2661446.218,22.26240205,1357609.996,7055.803201,26027.38579,2444.340013,1316658.172,6298421.231
9/28/20,1962547.718,25770,1988317.718,196.2547718,2.577,198.8317718,1862701.906,150505,2013206.906,-37725.59119,378609.5124,340883.9212,-196.2547718,-2.577,-198.8317718,1357609.996,1357411.164,0,0,0,673349.5939,5.539127732,1357405.625,7055.803201,26027.38579,2449.879141,1339851.773,8286545.657
9/29/20,431720.8439,66088,497808.8439,43.17208439,6.6088,49.78088439,2284278.468,92027,2376305.468,-9000.124071,336161.9036,327161.7795,28725.46712,-42447.6088,-13722.14168,1357405.625,1343683.483,0,0,0,1039037.758,8.403410538,1343675.08,7055.803201,26027.38579,2458.282552,1337259.307,7920871.436
9/30/20,346564.9352,13988,360552.9352,34.65649352,1.3988,36.05529352,1955032.731,54427,2009459.731,-17291.53594,349392.5048,332100.9689,-8291.41187,13230.6012,4939.18933,1343675.08,1348614.269,0,0,0,678529.2813,5.54413455,1348608.725,7055.803201,26027.38579,2463.826686,1330924.905,8281393.86
10/1/20,719416.8345,10186,729602.8345,71.94168345,1.0186,72.96028345,1248167.242,35176,1283343.242,-26459.52715,364817.4862,338357.959,-9167.991213,15424.9814,6256.990187,1348608.725,1354865.715,0,50995.04879,0.084992173,0,0,1354865.8,7055.803201,26027.47078,2463.826686,1334338.376,9010923.649
10/2/20,1096381.671,67454,1163835.671,109.6381671,6.7454,116.3835671,2332698.287,-28596,2304102.287,-6402.252828,335247.7408,328845.488,20057.27433,-29569.7454,-9512.471074,1354865.8,1345353.329,0,0,0,978048.9207,8.45216763,1345344.877,7055.803201,26027.47078,2472.278854,1326044.914,7981888.046
10/5/20,1052689.178,83753,1136442.178,105.2689178,8.3753,113.6442178,1321374.954,-155315,1166059.954,25171.69973,295144.3655,320316.0652,31573.95256,-40103.3753,-8529.422743,1345344.877,1336815.454,0,158271.1613,0.312146517,0,0,1336815.766,7055.803201,26027.78292,2472.278854,1324331.427,9118216.269
10/6/20,53922.92617,89511,143433.9262,5.392292617,8.9511,14.34339262,1248667.471,-227405,1021262.471,59512.84674,253599.4144,313112.2611,34341.14701,-41544.9511,-7203.804087,1336815.766,1329611.962,0,301691.0562,0.460917947,0,0,1329612.423,7055.803201,26028.24384,2472.278854,1322953.988,9261635.39
10/7/20,424008.5881,73988,497996.5881,42.40085881,7.3988,49.79965881,1694411.142,-319997,1374414.142,86529.05113,225890.0156,312419.0667,27016.20438,-27709.3988,-693.1944168,1329612.423,1328919.229,0,0,0,48378.87055,0.416742954,1328918.812,7055.803201,26028.24384,2472.695597,1326034.855,8911565.419
10/8/20,1177851.542,73760,1251611.542,117.7851542,7.376,125.1611542,2887279.474,-396581,2490698.474,105005.9354,204534.6396,309540.575,18476.8843,-21355.376,-2878.491698,1328918.812,1326040.32,0,0,0,1152595.99,10.5993297,1326029.721,7055.803201,26028.24384,2483.294926,1338091.885,7807359.316
10/9/20,1681659.424,73540,1755199.424,168.1659424,7.354,175.5199424,4594722.678,-483855,4110867.678,103202.5641,204275.2856,307477.8497,-1803.371374,-259.354,-2062.725374,1326029.721,1323966.995,0,0,0,2760901.533,23.93584265,1323943.06,7055.803201,26028.24384,2507.230769,1349942.21,6199088.308
10/12/20,592598.7099,42090,634688.7099,59.25987099,4.209,63.46887099,5261239.66,-538634,4722605.66,118459.1372,189031.0766,307490.2138,15256.57318,-15244.209,12.36418401,1323943.06,1323955.424,0,0,0,3395677.648,29.43908173,1323925.985,7055.803201,26028.24384,2536.669851,1326898.573,5564365.568
10/13/20,896886.8807,234,897120.8807,89.68868807,0.0234,89.71208807,4330017.305,-506162,3823855.305,124656.3045,182101.0532,306757.3577,6197.167262,-6930.0234,-732.8561381,1323925.985,1323193.128,0,0,0,2499143.918,21.94350115,1323171.185,7055.803201,26028.24384,2558.613352,1324689.443,6460950.681
10/14/20,854112.1333,4724,858836.1333,85.41121333,0.4724,85.88361333,3448698.026,-462690,2986008.026,138366.2308,170516.5808,308882.8116,13709.92631,-11584.4724,2125.453907,1323171.185,1325296.639,0,0,0,1649863.612,14.30360787,1325282.335,7055.803201,26028.24384,2572.91696,1336130.11,7310267.234
10/15/20,488007.316,5826,493833.316,48.8007316,0.5826,49.3833316,2956428.53,-443611,2512817.53,152300.3451,158819.9982,311120.3433,13934.11426,-11696.5826,2237.531655,1325282.335,1327519.867,0,0,0,1167745.983,9.929720572,1327509.937,7055.803201,26028.24384,2582.84668,1345061.617,7792409.096
10/16/20,528906.139,125,529031.139,52.8906139,0.0125,52.9031139,2425735.772,-438334,1987401.772,158607.256,154076.9857,312684.2417,6306.91091,-4743.0125,1563.89841,1327509.937,1329073.836,0,0,0,638777.6768,5.431731641,1329068.404,7055.803201,26028.24384,2588.278412,1348618.664,8321392.764
10/19/20,1775540.845,20632,1796172.845,177.5540845,2.0632,179.6172845,613315.4177,-419070,194245.4177,154493.4665,161469.9225,315963.389,-4113.789495,7392.9368,3279.147305,1329068.404,1332347.551,0,1157210.119,1.639383317,0,0,1332349.191,7055.803201,26029.88323,2588.278412,1351457.176,10117384.35
