date,gross_stock_trades,gross_option_trades,gross_trades_value,stock_trading_costs,option_trading_costs,net_trading_costs,stock_pos_value,option_pos_value,gross_pos_value,stock_PL,option_PL,net_PL,start_cash,initial_kapital,short_fee,initial_cash,interest,lever_cash,leverage_fee,end_kapital,net_short_fees,net_interest_paid,net_interest_earned,net_pos_value,tot_cash
2018-04-09,450411.38010000007,17085.0,467496.38010000007,45.04113801000001,1.7085000000000001,46.74963801000001,-54150.74010000001,-194893.0,-249043.7401,81132.73009353966,-79075.3069,2057.4231935396915,1003692.155860272,1003642.5447657687,2.861456493245145,1223363.8921057691,56.415871233883195,0.0,0.0,1003698.9606370026,606.7935260675667,2456.648341355233,208.31737182490434,974376.567877003,10219530.43956401
2018-04-10,1442252.906235,15510.0,1457762.906235,144.2252906235,1.5510000000000002,145.7762906235,1387241.1486199999,-210457.0,1176784.1486199999,80988.50480291617,-79076.8579,1911.6469029161915,1003698.9606370026,1003553.1843463791,0.0,0.0,0.0,203468.3745486202,10.751546763137977,1003542.432799616,606.7935260675667,2456.648341355233,219.06891858804232,973305.0225246166,8792652.50858515
2018-04-11,467852.8458239999,15525.0,483377.8458239999,46.785284582399996,1.5525,48.33778458239999,912115.946784,-208101.0,704014.946784,80941.71951833378,-79078.41040000001,1863.3091183337915,1003542.432799616,1003494.0950150336,0.0,279850.38194403413,12.827063745288935,0.0,0.0,1003506.9220787789,606.7935260675667,2469.4754051005216,219.06891858804232,983878.1557917794,9275969.189560821
2018-04-12,923352.998008,6702.000000000002,930054.998008,92.3352998008,0.6702000000000002,93.0054998008,1842973.08342,-213918.0,1629055.08342,70818.15989853302,-72514.08060000002,-1695.9207014669728,1003506.9220787789,999947.692258978,0.0,0.0,0.0,636880.7945000215,33.65702909909965,999914.035229879,606.7935260675667,2469.4754051005216,252.72594768714197,992140.6318908795,8359258.84308212
2018-04-13,384575.919835,9425.0,394000.919835,38.4575919835,0.9425,39.400091983500005,1452991.534265,-181459.0,1271532.534265,64077.31146854954,-66873.02310000002,-2795.711631450453,999914.035229879,998814.2442998955,0.0,0.0,0.0,261802.931786104,13.581146167634216,998800.6631537279,606.7935260675667,2469.4754051005216,266.3070938547762,1009716.0213327283,8734383.943971304
2018-04-16,906637.825548,9975.0,916612.825548,90.66378255480001,0.9975,91.66128255480001,2371575.509331,-173373.0,2198202.509331,54343.56687499488,-57488.02060000002,-3144.4537250051026,998800.6631537279,998451.9210601732,0.0,0.0,0.0,1178520.9997628266,55.41684838002971,998396.5042117932,606.7935260675667,2469.4754051005216,321.7239422348059,1019626.0927197933,7817734.8739891285
2018-04-17,501805.21687099984,21071.0,522876.21687099984,50.18052168709998,2.1071,52.287621687099985,2898752.7606039997,-183979.0,2714773.7606039997,54343.40256130786,-57699.12770000002,-3355.7251386921193,998396.5042117932,998185.2327981062,0.0,0.0,0.0,1701504.9211038938,89.674068817695,998095.5587292884,606.7935260675667,2469.4754051005216,411.3980110525009,1013179.1654312883,7294896.043565259
2018-04-18,273268.40970600006,19278.0,292546.40970600006,27.326840970600006,1.9278000000000002,29.254640970600008,2627630.0652179997,-163757.0,2463873.0652179997,54570.351129337345,-57684.05550000002,-3113.7043706626414,998095.5587292884,998337.5794973179,0.0,0.0,0.0,1447633.4401076818,76.09221854110184,998261.4872787768,606.7935260675667,2469.4754051005216,487.49022959360275,1016163.5328917769,7548933.290848831
2018-04-19,613701.3066119999,12512.0,626213.3066119999,61.37013066119999,1.2512,62.62133066119999,1999351.869306,-134698.0,1864653.869306,49842.660909676175,-52840.306700000016,-2997.645790323808,998261.4872787768,998377.5458591157,0.0,0.0,0.0,846582.8470448842,43.331054443751135,998334.2148046719,606.7935260675667,2469.4754051005216,530.8212840373538,1018027.691206672,8150103.307184612
2018-04-20,589822.342779,0.0,589822.342779,58.982234277900005,0.0,58.982234277900005,1392576.4146150001,-119254.0,1273322.4146150001,49783.678675398274,-52840.306700000016,-3056.6280246017077,998334.2148046719,998275.2325703941,0.0,0.0,0.0,256862.81755460578,13.182478354107914,998262.05009204,606.7935260675667,2469.4754051005216,544.0037623914618,1016446.4145820403,8739879.85020769
2018-04-23,267270.7858730001,18495.0,285765.7858730001,26.72707858730001,1.8495000000000001,28.576578587300013,1125096.697882,-92942.0,1032154.6978819999,51824.01279681099,-52842.15620000001,-1018.1434031889958,998262.05009204,1000300.5347134527,0.0,0.0,0.0,8128.790738547104,0.4182806091389738,1000300.1164328435,606.7935260675667,2469.4754051005216,544.4220430006008,1024025.4888628436,8988627.477782711
