date,gross_stock_trades,gross_option_trades,gross_trades_value,stock_trading_costs,option_trading_costs,net_trading_costs,stock_pos_value,option_pos_value,gross_pos_value,stock_PL,option_PL,net_PL,start_cash,initial_kapital,short_fee,initial_cash,interest,lever_cash,leverage_fee,end_kapital,net_short_fees,net_interest_paid,net_interest_earned,net_pos_value,tot_cash
2018-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112628.46740228274,-122598.26929999999,-9969.801897717236,992108.32956102,992108.32956102,0.0,992108.32956102,39.963138124339615,0.0,0.0,992148.2926991443,804.055459033068,3061.7522129815807,139.60215708655593,992148.2926991443,9987108.048046388
2018-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112628.46740228274,-122598.26929999999,-9969.801897717236,992148.2926991443,992148.2926991443,0.0,992148.2926991443,45.61440730475867,0.0,0.0,992193.9071064491,804.055459033068,3107.366620286339,139.60215708655593,992193.9071064491,9987062.433639083
2018-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112628.46740228274,-122598.26929999999,-9969.801897717236,992193.9071064491,992193.9071064491,0.0,992193.9071064491,45.47763846428091,0.0,0.0,992239.3847449134,804.055459033068,3152.84425875062,139.60215708655593,992239.3847449134,9987016.956000619
2018-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112628.46740228274,-122598.26929999999,-9969.801897717236,992239.3847449134,992239.3847449134,0.0,992239.3847449134,44.10736986958969,0.0,0.0,992283.492114783,804.055459033068,3196.9516286202097,139.60215708655593,992283.492114783,9986972.848630749
2018-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112628.46740228274,-122598.26929999999,-9969.801897717236,992283.492114783,992283.492114783,0.0,992283.492114783,44.24621019912568,0.0,0.0,992327.7383249821,804.055459033068,3241.197838819335,139.60215708655593,992327.7383249821,9986928.60242055
2018-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112628.46740228274,-122598.26929999999,-9969.801897717236,992327.7383249821,992327.7383249821,0.0,992327.7383249821,44.38307150684136,0.0,0.0,992372.121396489,804.055459033068,3285.5809103261763,139.60215708655593,992372.121396489,9986884.219349042
2018-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112628.46740228274,-122598.26929999999,-9969.801897717236,992372.121396489,992372.121396489,0.0,992372.121396489,43.970520384748596,0.0,0.0,992416.0919168737,804.055459033068,3329.5514307109247,139.60215708655593,992416.0919168737,9986840.248828657
2018-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112628.46740228274,-122598.26929999999,-9969.801897717236,992416.0919168737,992416.0919168737,0.0,992416.0919168737,43.83364670578138,0.0,0.0,992459.9255635794,804.055459033068,3373.3850774167063,139.60215708655593,992459.9255635794,9986796.415181952
2018-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112628.46740228274,-122598.26929999999,-9969.801897717236,992459.9255635794,992459.9255635794,0.0,992459.9255635794,41.49727811214228,0.0,0.0,992501.4228416915,804.055459033068,3414.8823555288486,139.60215708655593,992501.4228416915,9986754.91790384
2018-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112628.46740228274,-122598.26929999999,-9969.801897717236,992501.4228416915,992501.4228416915,0.0,992501.4228416915,43.980147156904145,0.0,0.0,992545.4029888484,804.055459033068,3458.8625026857526,139.60215708655593,992545.4029888484,9986710.937756682
2018-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107068.08169413474,-122598.26929999999,-15530.187605865238,992545.4029888484,986985.0172807004,0.0,986985.0172807004,42.63595282101128,0.0,0.0,987027.6532335214,804.055459033068,3501.498455506764,139.60215708655593,987027.6532335214,9981107.916095713
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107068.08169413474,-122598.26929999999,-15530.187605865238,987027.6532335214,987027.6532335214,0.0,987027.6532335214,44.55634842941388,0.0,0.0,987072.2095819508,804.055459033068,3546.054803936178,139.60215708655593,987072.2095819508,9981063.359747285
